country,crop,year,rainfall_mm,pesticides_tonnes,avg_temp,yield_tonnes_per_ha
Argentina,Potatoes,1994,591.0,30195.0,18.31,23.0166
Argentina,"Rice, paddy",1994,591.0,30195.0,18.17,4.2989
Argentina,"Rice, paddy",1994,591.0,30195.0,18.31,4.2989
Argentina,Sorghum,1994,591.0,30195.0,18.17,3.5065
Argentina,Sorghum,1994,591.0,30195.0,18.31,3.5065
Argentina,Soybeans,1994,591.0,30195.0,18.17,2.0386
Argentina,Soybeans,1994,591.0,30195.0,18.31,2.0386
Argentina,Sweet potatoes,1994,591.0,30195.0,18.17,17.6667
Argentina,Sweet potatoes,1994,591.0,30195.0,18.31,17.6667
Argentina,Wheat,1994,591.0,30195.0,18.17,2.0237
Argentina,Wheat,1994,591.0,30195.0,18.31,2.0237
Argentina,Cassava,1995,591.0,37842.0,17.74,10.0
Argentina,Cassava,1995,591.0,37842.0,17.62,10.0
Argentina,Maize,1995,591.0,37842.0,17.74,4.5223
Argentina,Maize,1995,591.0,37842.0,17.62,4.5223
Argentina,Potatoes,1995,591.0,37842.0,17.74,27.4272
Argentina,Potatoes,1995,591.0,37842.0,17.62,27.4272
Argentina,"Rice, paddy",1995,591.0,37842.0,17.74,5.0306
Argentina,"Rice, paddy",1995,591.0,37842.0,17.62,5.0306
Argentina,Sorghum,1995,591.0,37842.0,17.74,3.4588
Argentina,Sorghum,1995,591.0,37842.0,17.62,3.4588
Argentina,Soybeans,1995,591.0,37842.0,17.74,2.0446
Argentina,Soybeans,1995,591.0,37842.0,17.62,2.0446
Argentina,Sweet potatoes,1995,591.0,37842.0,17.74,16.8
Argentina,Sweet potatoes,1995,591.0,37842.0,17.62,16.8
Argentina,Wheat,1995,591.0,37842.0,17.74,2.1675
Argentina,Wheat,1995,591.0,37842.0,17.62,2.1675
Argentina,Cassava,1996,591.0,54595.0,17.64,10.0
Argentina,Cassava,1996,591.0,54595.0,17.97,10.0
Argentina,Maize,1996,591.0,54595.0,17.64,4.0397
Argentina,Maize,1996,591.0,54595.0,17.97,4.0397
Argentina,Potatoes,1996,591.0,54595.0,17.64,22.8877
Argentina,Potatoes,1996,591.0,54595.0,17.97,22.8877
Argentina,"Rice, paddy",1996,591.0,54595.0,17.64,5.1031
Argentina,"Rice, paddy",1996,591.0,54595.0,17.97,5.1031
Argentina,Sorghum,1996,591.0,54595.0,17.64,3.8763
Argentina,Sorghum,1996,591.0,54595.0,17.97,3.8763
Argentina,Soybeans,1996,591.0,54595.0,17.64,2.1051
Argentina,Soybeans,1996,591.0,54595.0,17.97,2.1051
Argentina,Sweet potatoes,1996,591.0,54595.0,17.64,17.0
Argentina,Sweet potatoes,1996,591.0,54595.0,17.97,17.0
Argentina,Wheat,1996,591.0,54595.0,17.64,1.9344
Argentina,Wheat,1996,591.0,54595.0,17.97,1.9344
Argentina,Cassava,1997,591.0,77691.0,18.29,10.0
Argentina,Cassava,1997,591.0,77691.0,18.54,10.0
Argentina,Maize,1997,591.0,77691.0,18.29,4.5557
Argentina,Maize,1997,591.0,77691.0,18.54,4.5557
Argentina,Potatoes,1997,591.0,77691.0,18.29,26.8502
Argentina,Potatoes,1997,591.0,77691.0,18.54,26.8502
Argentina,"Rice, paddy",1997,591.0,77691.0,18.29,5.3703
Argentina,"Rice, paddy",1997,591.0,77691.0,18.54,5.3703
Argentina,Sorghum,1997,591.0,77691.0,18.29,3.6845
Argentina,Sorghum,1997,591.0,77691.0,18.54,3.6845
Argentina,Soybeans,1997,591.0,77691.0,18.29,1.7212
Argentina,Soybeans,1997,591.0,77691.0,18.54,1.7212
Argentina,Sweet potatoes,1997,591.0,77691.0,18.29,14.5662
Argentina,Sweet potatoes,1997,591.0,77691.0,18.54,14.5662
Argentina,Wheat,1997,591.0,77691.0,18.29,2.2426
Argentina,Wheat,1997,591.0,77691.0,18.54,2.2426
Argentina,Cassava,1998,591.0,62397.0,17.23,10.0
Argentina,Cassava,1998,591.0,62397.0,17.52,10.0
Argentina,Maize,1998,591.0,62397.0,17.23,6.078
Argentina,Maize,1998,591.0,62397.0,17.52,6.078
Argentina,Potatoes,1998,591.0,62397.0,17.23,29.3744
Argentina,Potatoes,1998,591.0,62397.0,17.52,29.3744
Argentina,"Rice, paddy",1998,591.0,62397.0,17.23,4.7762
Argentina,"Rice, paddy",1998,591.0,62397.0,17.52,4.7762
Argentina,Sorghum,1998,591.0,62397.0,17.23,4.8105
Argentina,Sorghum,1998,591.0,62397.0,17.52,4.8105
Argentina,Soybeans,1998,591.0,62397.0,17.23,2.6937
Argentina,Soybeans,1998,591.0,62397.0,17.52,2.6937
Argentina,Sweet potatoes,1998,591.0,62397.0,17.23,17.5055
Argentina,Sweet potatoes,1998,591.0,62397.0,17.52,17.5055
Argentina,Wheat,1998,591.0,62397.0,17.23,2.6088
Argentina,Wheat,1998,591.0,62397.0,17.52,2.6088
Argentina,Cassava,1999,591.0,62831.39,17.15,10.0
Argentina,Cassava,1999,591.0,62831.39,17.71,10.0
Argentina,Maize,1999,591.0,62831.39,17.15,5.3702
Argentina,Maize,1999,591.0,62831.39,17.71,5.3702
Argentina,Potatoes,1999,591.0,62831.39,17.15,23.8938
Argentina,Potatoes,1999,591.0,62831.39,17.71,23.8938
Argentina,"Rice, paddy",1999,591.0,62831.39,17.15,5.7337
Argentina,"Rice, paddy",1999,591.0,62831.39,17.71,5.7337
Argentina,Sorghum,1999,591.0,62831.39,17.15,4.3845
Argentina,Sorghum,1999,591.0,62831.39,17.71,4.3845
Argentina,Soybeans,1999,591.0,62831.39,17.15,2.445
Argentina,Soybeans,1999,591.0,62831.39,17.71,2.445
Argentina,Sweet potatoes,1999,591.0,62831.39,17.15,14.3991
Argentina,Sweet potatoes,1999,591.0,62831.39,17.71,14.3991
Argentina,Wheat,1999,591.0,62831.39,17.15,2.3028
Argentina,Wheat,1999,591.0,62831.39,17.71,2.3028
Argentina,Cassava,2000,591.0,63265.78,16.98,10.0
Argentina,Cassava,2000,591.0,63265.78,17.66,10.0
Argentina,Maize,2000,591.0,63265.78,16.98,5.4329
Argentina,Maize,2000,591.0,63265.78,17.66,5.4329
Argentina,Potatoes,2000,591.0,63265.78,16.98,27.7566
Argentina,Potatoes,2000,591.0,63265.78,17.66,27.7566
Argentina,"Rice, paddy",2000,591.0,63265.78,16.98,4.7798
Argentina,"Rice, paddy",2000,591.0,63265.78,17.66,4.7798
Argentina,Sorghum,2000,591.0,63265.78,16.98,4.6477
Argentina,Sorghum,2000,591.0,63265.78,17.66,4.6477
Argentina,Soybeans,2000,591.0,63265.78,16.98,2.3312
Argentina,Soybeans,2000,591.0,63265.78,17.66,2.3312
Argentina,Sweet potatoes,2000,591.0,63265.78,16.98,15.1462
Argentina,Sweet potatoes,2000,591.0,63265.78,17.66,15.1462
Argentina,Wheat,2000,591.0,63265.78,16.98,2.4873
Argentina,Wheat,2000,591.0,63265.78,17.66,2.4873
Argentina,Cassava,2001,591.0,63700.17,17.71,10.0
Argentina,Cassava,2001,591.0,63700.17,18.42,10.0
Argentina,Maize,2001,591.0,63700.17,17.71,5.4553
Argentina,Maize,2001,591.0,63700.17,18.42,5.4553
Argentina,Potatoes,2001,591.0,63700.17,17.71,28.3768
Argentina,Potatoes,2001,591.0,63700.17,18.42,28.3768
Argentina,"Rice, paddy",2001,591.0,63700.17,17.71,5.7495
Argentina,"Rice, paddy",2001,591.0,63700.17,18.42,5.7495
Argentina,Sorghum,2001,591.0,63700.17,17.71,4.7429
Argentina,Sorghum,2001,591.0,63700.17,18.42,4.7429
Argentina,Soybeans,2001,591.0,63700.17,17.71,2.5846
Argentina,Soybeans,2001,591.0,63700.17,18.42,2.5846
Argentina,Sweet potatoes,2001,591.0,63700.17,17.71,15.5212
Argentina,Sweet potatoes,2001,591.0,63700.17,18.42,15.5212
Argentina,Wheat,2001,591.0,63700.17,17.71,2.4934
Argentina,Wheat,2001,591.0,63700.17,18.42,2.4934
Argentina,Cassava,2002,591.0,64134.56,17.58,10.0
Argentina,Cassava,2002,591.0,64134.56,18.07,10.0
Argentina,Maize,2002,591.0,64134.56,17.58,6.0791
Argentina,Maize,2002,591.0,64134.56,18.07,6.0791
Argentina,Potatoes,2002,591.0,64134.56,17.58,25.1347
Argentina,Potatoes,2002,591.0,64134.56,18.07,25.1347
Argentina,"Rice, paddy",2002,591.0,64134.56,17.58,5.7197
Argentina,"Rice, paddy",2002,591.0,64134.56,18.07,5.7197
Argentina,Sorghum,2002,591.0,64134.56,17.58,5.2691
Argentina,Sorghum,2002,591.0,64134.56,18.07,5.2691
Argentina,Soybeans,2002,591.0,64134.56,17.58,2.6304
Argentina,Soybeans,2002,591.0,64134.56,18.07,2.6304
Argentina,Sweet potatoes,2002,591.0,64134.56,17.58,15.589
Argentina,Sweet potatoes,2002,591.0,64134.56,18.07,15.589
Argentina,Wheat,2002,591.0,64134.56,17.58,2.2398
Argentina,Wheat,2002,591.0,64134.56,18.07,2.2398
Argentina,Cassava,2004,591.0,65003.34,17.67,10.0
Argentina,Cassava,2004,591.0,65003.34,18.11,10.0
Argentina,Maize,2004,591.0,65003.34,17.67,6.3931
Argentina,Maize,2004,591.0,65003.34,18.11,6.3931
Argentina,Potatoes,2004,591.0,65003.34,17.67,28.8717
Argentina,Potatoes,2004,591.0,65003.34,18.11,28.8717
Argentina,"Rice, paddy",2004,591.0,65003.34,17.67,6.2661
Argentina,"Rice, paddy",2004,591.0,65003.34,18.11,6.2661
Argentina,Sorghum,2004,591.0,65003.34,17.67,4.5531
Argentina,Sorghum,2004,591.0,65003.34,18.11,4.5531
Argentina,Soybeans,2004,591.0,65003.34,17.67,2.2075
Argentina,Soybeans,2004,591.0,65003.34,18.11,2.2075
Argentina,Sweet potatoes,2004,591.0,65003.34,17.67,15.4867
Argentina,Sweet potatoes,2004,591.0,65003.34,18.11,15.4867
Argentina,Wheat,2004,591.0,65003.34,17.67,2.5441
Argentina,Wheat,2004,591.0,65003.34,18.11,2.5441
Argentina,Cassava,2005,591.0,65437.73,17.32,10.0
Argentina,Cassava,2005,591.0,65437.73,17.83,10.0
Argentina,Maize,2005,591.0,65437.73,17.32,7.3587
Argentina,Maize,2005,591.0,65437.73,17.83,7.3587
Argentina,Potatoes,2005,591.0,65437.73,17.32,28.3917
Argentina,Potatoes,2005,591.0,65437.73,17.83,28.3917
Argentina,"Rice, paddy",2005,591.0,65437.73,17.32,6.0165
Argentina,"Rice, paddy",2005,591.0,65437.73,17.83,6.0165
Argentina,Sorghum,2005,591.0,65437.73,17.32,5.1872
Argentina,Sorghum,2005,591.0,65437.73,17.83,5.1872
Argentina,Soybeans,2005,591.0,65437.73,17.32,2.7287
Argentina,Soybeans,2005,591.0,65437.73,17.83,2.7287
Argentina,Sweet potatoes,2005,591.0,65437.73,17.32,15.4472
Argentina,Sweet potatoes,2005,591.0,65437.73,17.83,15.4472
Argentina,Wheat,2005,591.0,65437.73,17.32,2.6356
Argentina,Wheat,2005,591.0,65437.73,17.83,2.6356
Argentina,Cassava,2006,591.0,65872.12,18.1,10.0
Argentina,Cassava,2006,591.0,65872.12,18.35,10.0
Argentina,Maize,2006,591.0,65872.12,18.1,5.903
Argentina,Maize,2006,591.0,65872.12,18.35,5.903
Argentina,Potatoes,2006,591.0,65872.12,18.1,28.5828
Argentina,Potatoes,2006,591.0,65872.12,18.35,28.5828
Argentina,"Rice, paddy",2006,591.0,65872.12,18.1,7.061
Argentina,"Rice, paddy",2006,591.0,65872.12,18.35,7.061
Argentina,Sorghum,2006,591.0,65872.12,18.1,4.6778
Argentina,Sorghum,2006,591.0,65872.12,18.35,4.6778
Argentina,Soybeans,2006,591.0,65872.12,18.1,2.6793
Argentina,Soybeans,2006,591.0,65872.12,18.35,2.6793
Argentina,Sweet potatoes,2006,591.0,65872.12,18.1,14.3478
Argentina,Sweet potatoes,2006,591.0,65872.12,18.35,14.3478
Argentina,Wheat,2006,591.0,65872.12,18.1,2.5302
Argentina,Wheat,2006,591.0,65872.12,18.35,2.5302
Argentina,Cassava,2007,591.0,81582.64,16.71,10.0
Argentina,Cassava,2007,591.0,81582.64,17.14,10.0
Argentina,Maize,2007,591.0,81582.64,16.71,7.6655
Argentina,Maize,2007,591.0,81582.64,17.14,7.6655
Argentina,Potatoes,2007,591.0,81582.64,16.71,28.6765
Argentina,Potatoes,2007,591.0,81582.64,17.14,28.6765
Argentina,"Rice, paddy",2007,591.0,81582.64,16.71,6.5604
Argentina,"Rice, paddy",2007,591.0,81582.64,17.14,6.5604
Argentina,Sorghum,2007,591.0,81582.64,16.71,4.7021
Argentina,Sorghum,2007,591.0,81582.64,17.14,4.7021
Argentina,Soybeans,2007,591.0,81582.64,16.71,2.9712
Argentina,Soybeans,2007,591.0,81582.64,17.14,2.9712
Argentina,Sweet potatoes,2007,591.0,81582.64,16.71,14.1667
Argentina,Sweet potatoes,2007,591.0,81582.64,17.14,14.1667
Argentina,Wheat,2007,591.0,81582.64,16.71,2.6234
Argentina,Wheat,2007,591.0,81582.64,17.14,2.6234
Argentina,Cassava,2008,591.0,87149.01,17.71,10.0
Argentina,Cassava,2008,591.0,87149.01,18.39,10.0
Argentina,Maize,2008,591.0,87149.01,17.71,6.4525
Argentina,Maize,2008,591.0,87149.01,18.39,6.4525
Argentina,Potatoes,2008,591.0,87149.01,17.71,27.9412
Argentina,Potatoes,2008,591.0,87149.01,18.39,27.9412
Argentina,"Rice, paddy",2008,591.0,87149.01,17.71,6.8278
Argentina,"Rice, paddy",2008,591.0,87149.01,18.39,6.8278
Argentina,Sorghum,2008,591.0,87149.01,17.71,4.7474
Argentina,Sorghum,2008,591.0,87149.01,18.39,4.7474
Argentina,Soybeans,2008,591.0,87149.01,17.71,2.8216
Argentina,Soybeans,2008,591.0,87149.01,18.39,2.8216
Argentina,Sweet potatoes,2008,591.0,87149.01,17.71,14.5105
Argentina,Sweet potatoes,2008,591.0,87149.01,18.39,14.5105
Argentina,Wheat,2008,591.0,87149.01,17.71,2.8271
Argentina,Wheat,2008,591.0,87149.01,18.39,2.8271
Argentina,Cassava,2009,591.0,61586.56,18.16,10.1695
Argentina,Cassava,2009,591.0,61586.56,18.09,10.1695
Argentina,Maize,2009,591.0,61586.56,18.16,5.576
Argentina,Maize,2009,591.0,61586.56,18.09,5.576
Argentina,Potatoes,2009,591.0,61586.56,18.16,28.4439
Argentina,Potatoes,2009,591.0,61586.56,18.09,28.4439
Argentina,"Rice, paddy",2009,591.0,61586.56,18.16,6.8842
Argentina,"Rice, paddy",2009,591.0,61586.56,18.09,6.8842
Argentina,Sorghum,2009,591.0,61586.56,18.16,3.8752
Argentina,Sorghum,2009,591.0,61586.56,18.09,3.8752
Argentina,Soybeans,2009,591.0,61586.56,18.16,1.848
Argentina,Soybeans,2009,591.0,61586.56,18.09,1.848
Argentina,Sweet potatoes,2009,591.0,61586.56,18.16,15.1208
Argentina,Sweet potatoes,2009,591.0,61586.56,18.09,15.1208
Argentina,Wheat,2009,591.0,61586.56,18.16,1.9628
Argentina,Wheat,2009,591.0,61586.56,18.09,1.9628
Argentina,Cassava,2010,591.0,105915.04,17.33,10.1
Argentina,Cassava,2010,591.0,105915.04,17.84,10.1
Argentina,Maize,2010,591.0,105915.04,17.33,7.804
Argentina,Maize,2010,591.0,105915.04,17.84,7.804
Argentina,Potatoes,2010,591.0,105915.04,17.33,28.9849
Argentina,Potatoes,2010,591.0,105915.04,17.84,28.9849
Argentina,"Rice, paddy",2010,591.0,105915.04,17.33,5.7646
Argentina,"Rice, paddy",2010,591.0,105915.04,17.84,5.7646
Argentina,Sorghum,2010,591.0,105915.04,17.33,4.8163
Argentina,Sorghum,2010,591.0,105915.04,17.84,4.8163
Argentina,Soybeans,2010,591.0,105915.04,17.33,2.9053
Argentina,Soybeans,2010,591.0,105915.04,17.84,2.9053
Argentina,Sweet potatoes,2010,591.0,105915.04,17.33,14.9382
Argentina,Sweet potatoes,2010,591.0,105915.04,17.84,14.9382
Argentina,Wheat,2010,591.0,105915.04,17.33,2.7113
Argentina,Wheat,2010,591.0,105915.04,17.84,2.7113
Argentina,Cassava,2011,591.0,100424.62,17.58,10.0
Argentina,Cassava,2011,591.0,100424.62,17.93,10.0
Argentina,Maize,2011,591.0,100424.62,17.58,6.3503
Argentina,Maize,2011,591.0,100424.62,17.93,6.3503
Argentina,Potatoes,2011,591.0,100424.62,17.58,28.6657
Argentina,Potatoes,2011,591.0,100424.62,17.93,28.6657
Argentina,"Rice, paddy",2011,591.0,100424.62,17.58,6.7901
Argentina,"Rice, paddy",2011,591.0,100424.62,17.93,6.7901
Argentina,Sorghum,2011,591.0,100424.62,17.58,4.4029
Argentina,Sorghum,2011,591.0,100424.62,17.93,4.4029
Argentina,Soybeans,2011,591.0,100424.62,17.58,2.6053
Argentina,Soybeans,2011,591.0,100424.62,17.93,2.6053
Argentina,Sweet potatoes,2011,591.0,100424.62,17.58,14.8754
Argentina,Sweet potatoes,2011,591.0,100424.62,17.93,14.8754
Argentina,Wheat,2011,591.0,100424.62,17.58,3.5063
Argentina,Wheat,2011,591.0,100424.62,17.93,3.5063
Argentina,Cassava,2012,591.0,136185.08,18.18,10.0
Argentina,Cassava,2012,591.0,136185.08,18.43,10.0
Argentina,Maize,2012,591.0,136185.08,18.18,5.7346
Argentina,Maize,2012,591.0,136185.08,18.43,5.7346
Argentina,Potatoes,2012,591.0,136185.08,18.18,28.7821
Argentina,Potatoes,2012,591.0,136185.08,18.43,28.7821
Argentina,"Rice, paddy",2012,591.0,136185.08,18.18,6.6617
Argentina,"Rice, paddy",2012,591.0,136185.08,18.43,6.6617
Argentina,Sorghum,2012,591.0,136185.08,18.18,4.6534
Argentina,Sorghum,2012,591.0,136185.08,18.43,4.6534
Argentina,Soybeans,2012,591.0,136185.08,18.18,2.2814
Argentina,Soybeans,2012,591.0,136185.08,18.43,2.2814
Argentina,Sweet potatoes,2012,591.0,136185.08,18.18,14.8126
Argentina,Sweet potatoes,2012,591.0,136185.08,18.43,14.8126
Argentina,Wheat,2012,591.0,136185.08,18.18,3.2199
Argentina,Wheat,2012,591.0,136185.08,18.43,3.2199
Argentina,Cassava,2013,591.0,171945.54,16.45,9.9459
Argentina,Cassava,2013,591.0,171945.54,16.88,9.9459
Argentina,Maize,2013,591.0,171945.54,16.45,6.6037
Argentina,Maize,2013,591.0,171945.54,16.88,6.6037
Argentina,Potatoes,2013,591.0,171945.54,16.45,28.8984
Argentina,Potatoes,2013,591.0,171945.54,16.88,28.8984
Argentina,"Rice, paddy",2013,591.0,171945.54,16.45,6.7187
Argentina,"Rice, paddy",2013,591.0,171945.54,16.88,6.7187
Argentina,Sorghum,2013,591.0,171945.54,16.45,4.0852
Argentina,Sorghum,2013,591.0,171945.54,16.88,4.0852
Argentina,Soybeans,2013,591.0,171945.54,16.45,2.5391
Argentina,Soybeans,2013,591.0,171945.54,16.88,2.5391
Argentina,Sweet potatoes,2013,591.0,171945.54,16.45,14.7498
Argentina,Sweet potatoes,2013,591.0,171945.54,16.88,14.7498
Argentina,Wheat,2013,591.0,171945.54,16.45,2.6581
Argentina,Wheat,2013,591.0,171945.54,16.88,2.6581
Armenia,Maize,1992,562.0,8.0,7.44,3.2344
Armenia,Potatoes,1992,562.0,8.0,7.44,11.1301
Armenia,Wheat,1992,562.0,8.0,7.44,2.16
Armenia,Maize,1993,562.0,8.0,7.69,3.2261
Armenia,Potatoes,1993,562.0,8.0,7.69,13.4416
Armenia,Wheat,1993,562.0,8.0,7.69,2.2257
Armenia,Maize,1994,562.0,23.0,8.84,3.2667
Armenia,Potatoes,1994,562.0,23.0,8.84,13.1195
Armenia,Wheat,1994,562.0,23.0,8.84,1.7842
Armenia,Maize,1995,562.0,23.9,9.76,1.8261
Armenia,Potatoes,1995,562.0,23.9,9.76,13.1196
Armenia,Wheat,1995,562.0,23.9,9.76,2.548
Armenia,Maize,1996,562.0,32.0,9.55,2.2239
Armenia,Potatoes,1996,562.0,32.0,9.55,12.9626
Armenia,Wheat,1996,562.0,32.0,9.55,2.3569
Armenia,Maize,1997,562.0,41.46,9.1,4.5548
Armenia,Potatoes,1997,562.0,41.46,9.1,10.9362
Armenia,Wheat,1997,562.0,41.46,9.1,1.7009
Armenia,Maize,1998,562.0,50.92,10.28,2.6082
Armenia,Potatoes,1998,562.0,50.92,10.28,13.4409
Armenia,Wheat,1998,562.0,50.92,10.28,2.0651
Armenia,Maize,1999,562.0,60.38,10.11,4.0303
Armenia,Potatoes,1999,562.0,60.38,10.11,13.0618
Armenia,Wheat,1999,562.0,60.38,10.11,1.9466
Armenia,Maize,2000,562.0,69.85,9.68,2.3178
Armenia,Potatoes,2000,562.0,69.85,9.68,8.7349
Armenia,Wheat,2000,562.0,69.85,9.68,1.6679
Armenia,Maize,2001,562.0,79.31,10.18,3.7913
Armenia,Potatoes,2001,562.0,79.31,10.18,11.4619
Armenia,Wheat,2001,562.0,79.31,10.18,2.2263
Armenia,Maize,2002,562.0,88.77,9.41,3.738
Armenia,Potatoes,2002,562.0,88.77,9.41,12.2814
Armenia,Wheat,2002,562.0,88.77,9.41,2.3877
Armenia,Maize,2004,562.0,204.77,9.55,6.1791
Armenia,Potatoes,2004,562.0,204.77,9.55,16.1509
Armenia,Wheat,2004,562.0,204.77,9.55,2.3416
Armenia,Maize,2005,562.0,220.51,9.58,4.4692
Armenia,Potatoes,2005,562.0,220.51,9.58,16.4459
Armenia,Wheat,2005,562.0,220.51,9.58,2.0252
Armenia,Maize,2006,562.0,227.55,9.89,3.3271
Armenia,Potatoes,2006,562.0,227.55,9.89,16.3418
Armenia,Wheat,2006,562.0,227.55,9.89,1.4627
Armenia,Maize,2007,562.0,241.71,9.44,5.3262
Armenia,Potatoes,2007,562.0,241.71,9.44,18.4719
Armenia,Wheat,2007,562.0,241.71,9.44,2.5837
Armenia,Maize,2008,562.0,218.2,9.51,5.3424
Armenia,Potatoes,2008,562.0,218.2,9.51,18.9096
Armenia,Wheat,2008,562.0,218.2,9.51,2.4322
Armenia,Maize,2009,562.0,198.36,9.67,5.7763
Armenia,Potatoes,2009,562.0,198.36,9.67,18.5496
Armenia,Wheat,2009,562.0,198.36,9.67,2.2374
Armenia,Maize,2010,562.0,278.72,11.31,4.6724
Armenia,Potatoes,2010,562.0,278.72,11.31,17.0146
Armenia,Wheat,2010,562.0,278.72,11.31,2.1192
Armenia,Maize,2011,562.0,278.72,8.93,5.4257
Armenia,Potatoes,2011,562.0,278.72,8.93,19.4426
Armenia,Wheat,2011,562.0,278.72,8.93,2.88
Armenia,Maize,2012,562.0,278.72,10.2,6.2215
Armenia,Potatoes,2012,562.0,278.72,10.2,20.7151
Armenia,Wheat,2012,562.0,278.72,10.2,2.601
Armenia,Maize,2013,562.0,278.72,11.08,6.7114
Armenia,Potatoes,2013,562.0,278.72,11.08,21.529
Armenia,Wheat,2013,562.0,278.72,11.08,3.1273
Australia,Maize,1990,534.0,17866.0,16.8,4.1821
Australia,Maize,1990,534.0,17866.0,20.06,4.1821
Australia,Maize,1990,534.0,17866.0,12.11,4.1821
Australia,Maize,1990,534.0,17866.0,14.16,4.1821
Australia,Maize,1990,534.0,17866.0,18.05,4.1821
Australia,Maize,1990,534.0,17866.0,17.47,4.1821
Australia,Potatoes,1990,534.0,17866.0,16.8,28.9832
Australia,Potatoes,1990,534.0,17866.0,20.06,28.9832
Australia,Potatoes,1990,534.0,17866.0,12.11,28.9832
Australia,Potatoes,1990,534.0,17866.0,14.16,28.9832
Australia,Potatoes,1990,534.0,17866.0,18.05,28.9832
Australia,Potatoes,1990,534.0,17866.0,17.47,28.9832
Australia,"Rice, paddy",1990,534.0,17866.0,16.8,8.8
Australia,"Rice, paddy",1990,534.0,17866.0,20.06,8.8
Australia,"Rice, paddy",1990,534.0,17866.0,12.11,8.8
Australia,"Rice, paddy",1990,534.0,17866.0,14.16,8.8
Australia,"Rice, paddy",1990,534.0,17866.0,18.05,8.8
Australia,"Rice, paddy",1990,534.0,17866.0,17.47,8.8
Australia,Sorghum,1990,534.0,17866.0,16.8,2.4883
Australia,Sorghum,1990,534.0,17866.0,20.06,2.4883
Australia,Sorghum,1990,534.0,17866.0,12.11,2.4883
Australia,Sorghum,1990,534.0,17866.0,14.16,2.4883
Australia,Sorghum,1990,534.0,17866.0,18.05,2.4883
Australia,Sorghum,1990,534.0,17866.0,17.47,2.4883
Australia,Soybeans,1990,534.0,17866.0,16.8,1.5718
Australia,Soybeans,1990,534.0,17866.0,20.06,1.5718
Australia,Soybeans,1990,534.0,17866.0,12.11,1.5718
Australia,Soybeans,1990,534.0,17866.0,14.16,1.5718
Australia,Soybeans,1990,534.0,17866.0,18.05,1.5718
Australia,Soybeans,1990,534.0,17866.0,17.47,1.5718
Australia,Sweet potatoes,1990,534.0,17866.0,16.8,13.714
Australia,Sweet potatoes,1990,534.0,17866.0,20.06,13.714
Australia,Sweet potatoes,1990,534.0,17866.0,12.11,13.714
Australia,Sweet potatoes,1990,534.0,17866.0,14.16,13.714
Australia,Sweet potatoes,1990,534.0,17866.0,18.05,13.714
Australia,Sweet potatoes,1990,534.0,17866.0,17.47,13.714
Australia,Wheat,1990,534.0,17866.0,16.8,1.6344
Australia,Wheat,1990,534.0,17866.0,20.06,1.6344
Australia,Wheat,1990,534.0,17866.0,12.11,1.6344
Australia,Wheat,1990,534.0,17866.0,14.16,1.6344
Australia,Wheat,1990,534.0,17866.0,18.05,1.6344
Australia,Wheat,1990,534.0,17866.0,17.47,1.6344
Australia,Maize,1991,534.0,17866.0,16.78,3.9938
Australia,Maize,1991,534.0,17866.0,20.29,3.9938
Australia,Maize,1991,534.0,17866.0,12.22,3.9938
Australia,Maize,1991,534.0,17866.0,13.77,3.9938
Australia,Maize,1991,534.0,17866.0,18.73,3.9938
Australia,Maize,1991,534.0,17866.0,17.85,3.9938
Australia,Potatoes,1991,534.0,17866.0,16.78,28.5359
Australia,Potatoes,1991,534.0,17866.0,20.29,28.5359
Australia,Potatoes,1991,534.0,17866.0,12.22,28.5359
Australia,Potatoes,1991,534.0,17866.0,13.77,28.5359
Australia,Potatoes,1991,534.0,17866.0,18.73,28.5359
Australia,Potatoes,1991,534.0,17866.0,17.85,28.5359
Australia,"Rice, paddy",1991,534.0,17866.0,16.78,8.8427
Australia,"Rice, paddy",1991,534.0,17866.0,20.29,8.8427
Australia,"Rice, paddy",1991,534.0,17866.0,12.22,8.8427
Australia,"Rice, paddy",1991,534.0,17866.0,13.77,8.8427
Australia,"Rice, paddy",1991,534.0,17866.0,18.73,8.8427
Australia,"Rice, paddy",1991,534.0,17866.0,17.85,8.8427
Australia,Sorghum,1991,534.0,17866.0,16.78,1.9865
Australia,Sorghum,1991,534.0,17866.0,20.29,1.9865
Australia,Sorghum,1991,534.0,17866.0,12.22,1.9865
Australia,Sorghum,1991,534.0,17866.0,13.77,1.9865
Australia,Sorghum,1991,534.0,17866.0,18.73,1.9865
Australia,Sorghum,1991,534.0,17866.0,17.85,1.9865
Australia,Soybeans,1991,534.0,17866.0,16.78,1.5551
Australia,Soybeans,1991,534.0,17866.0,20.29,1.5551
Australia,Soybeans,1991,534.0,17866.0,12.22,1.5551
Australia,Soybeans,1991,534.0,17866.0,13.77,1.5551
Australia,Soybeans,1991,534.0,17866.0,18.73,1.5551
Australia,Soybeans,1991,534.0,17866.0,17.85,1.5551
Australia,Sweet potatoes,1991,534.0,17866.0,16.78,15.1142
Australia,Sweet potatoes,1991,534.0,17866.0,20.29,15.1142
Australia,Sweet potatoes,1991,534.0,17866.0,12.22,15.1142
Australia,Sweet potatoes,1991,534.0,17866.0,13.77,15.1142
Australia,Sweet potatoes,1991,534.0,17866.0,18.73,15.1142
Australia,Sweet potatoes,1991,534.0,17866.0,17.85,15.1142
